Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,0.0028,0.0018,0.0009,0.0007,-0.2359,-0.0173
1,0.001,0.0007,0.0006,0.0037,0.0075,-0.2723,-0.03
2,0.002,-0.0002,-0.0022,0,0.0047,-0.6347,-0.0549
3,0.003,0.0001,-0.0025,0.001,0.0037,-0.8061,-0.0739
4,0.004,-0.0022,0,0.0034,0.0028,-0.6343,-0.0695
5,0.005,0.0001,-0.0052,-0.0004,0.0033,-0.5969,-0.0588
6,0.006,0.0019,-0.0044,-0,0.0012,-0.5089,-0.0432
7,0.007,-0.0021,-0.0037,0.0028,-0.003,-0.1847,-0.0345
8,0.008,0.0019,0.002,0.0003,-0.0014,0.2085,-0.0069
9,0.009,-0.0006,-0.0002,0.0055,0.0021,0.2606,0.0259
10,0.01,0.0043,-0.0037,0.0032,-0.0049,0.4974,-0.0396
11,0.011,-0.0021,-0.002,-0.0003,-0.0163,0.7966,-0.1801
12,0.012,-0.008,-0.0015,0.0013,-0.0208,0.6719,-0.1582
13,0.013,-0.0058,-0.005,0.0054,-0.0167,0.6299,0.0452
14,0.014,-0.0094,0.0001,0.0028,-0.0129,0.5263,0.1254
15,0.015,-0.0088,0.0008,0.0016,-0.016,0.3143,0.1
16,0.016,-0.0048,0.0013,0.0054,-0.013,-0.0923,0.0771
17,0.017,-0.0105,0.0065,0.0038,-0.0084,-0.2651,0.0161
18,0.018,-0.0006,0,0.0008,-0.0025,-0.4202,0.0343
19,0.019,-0.0047,-0.0094,-0.0021,-0.0033,-0.7502,-0.0159
20,0.02,-0.001,-0.0155,-0.0003,0.0031,-0.7005,-0.0307
21,0.021,-0,-0.0098,-0.0041,0.0055,-0.576,-0.0441
22,0.022,0.0029,-0.0088,-0.0076,0.0047,-0.5345,-0.0062
23,0.023,-0.0035,-0.0042,-0.0118,0.0094,-0.4314,0.0054
24,0.024,0.0006,-0.0017,-0.01,0.0088,-0.0423,0.0158
25,0.025,0.0027,0.0005,-0.0084,0.0091,0.2211,0.0253
26,0.026,0.0033,0.0012,-0.0072,0.0105,0.3628,-0.0005
27,0.027,0.0037,0.0028,-0.0051,0.0106,0.6633,0.0696
28,0.028,0.0053,0.0011,-0.0076,0.0058,0.776,0.0597
29,0.029,0.0047,-0.0004,-0.0024,-0.0037,0.6619,0.0679
30,0.03,0.005,0.0025,0.0013,-0.0134,0.623,0.0596
31,0.031,0.001,0.0005,0.0007,-0.0046,0.469,0.0239
32,0.032,0.0005,0.0015,0.0064,-0.0014,0.2218,0.0301
33,0.033,0.0026,0.0066,0.0026,0.0015,-0.1398,0.0008
34,0.034,0.0013,0.0043,0.0006,0.0041,-0.2832,-0.0045
35,0.035,0.0031,0.0063,0.0011,-0.0002,-0.4988,-0.0187
36,0.036,0.0063,0.0032,0.004,0.0066,-0.7716,-0.058
37,0.037,0.005,0.0003,0.0034,0.0038,-0.7306,-0.0524
38,0.038,0.0068,0.0028,0.0064,0.0096,-0.7576,-0.1241
39,0.039,0.005,0.0015,0.0017,0.0117,-0.663,-0.154
40,0.04,-0.0001,-0.0014,0,0.0108,-0.3079,-0.1058
41,0.041,0.0019,0.0021,0.0017,0.0025,0.1243,0.0064
42,0.042,0.0013,-0.0001,0.0064,-0.0008,0.2969,0.052
43,0.043,-0.0028,-0.0013,-0.0019,0.0022,0.4521,0.038
44,0.044,-0.0012,-0.001,-0.0009,0.003,0.7824,0.0753
45,0.045,0.0009,-0.0006,-0.0019,0.0004,0.8197,0.0862
