Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,0.0008,0.003,0.0035,0.0038,0.7797,-0.0017
1,0.001,-0.0019,0.0044,-0.0012,0.0031,0.9041,-0.003
2,0.002,0.0026,0.0033,0.0006,-0.0061,1.9986,0.0067
3,0.003,0.0021,0.004,0.0011,-0.0023,2.4191,0.003
4,0.004,-0.0007,0.0009,-0.0014,-0.0032,2.2506,-0.0046
5,0.005,0.0008,-0.0002,-0.0017,-0.0001,2.095,0.0069
6,0.006,0.0004,-0.0005,0.0004,0.0045,1.7285,-0.0006
7,0.007,0.0016,-0.0022,0.0022,0.007,0.9889,-0.0045
8,0.008,0.0006,-0.006,-0.0009,0.0091,-0.2339,0.0018
9,0.009,0.0022,-0.0043,0.0046,0.0084,-0.7311,-0.0084
10,0.01,0.0012,-0.003,0.0009,-0.001,-1.4751,-0.007
11,0.011,0.001,0.0035,-0.0026,-0.016,-2.414,-0.0156
12,0.012,-0.0028,0.0027,-0.0008,-0.0058,-2.2693,-0.0231
13,0.013,-0.0023,0.0003,-0.0025,-0.0075,-2.1353,-0.0218
14,0.014,0.0002,0.0026,-0.0019,-0.0057,-2.0119,-0.017
15,0.015,-0.002,0.0033,-0.0022,-0.0011,-1.3426,-0.011
16,0.016,0.0019,0.0029,0.0026,-0.0024,-0.064,-0.0025
17,0.017,0.0029,0.0053,-0.0025,-0.0037,0.7618,0.0034
18,0.018,-0.0007,-0.0034,-0.0019,-0.0073,1.2959,0.0023
19,0.019,0.0005,0.0029,-0.0002,-0.0081,2.1037,0.0178
20,0.02,0.0001,-0.0002,0.0014,-0.005,2.5297,-0.0068
21,0.021,-0.0041,0.0009,-0.0008,-0.0004,2.0945,0.0029
22,0.022,-0,0.0018,-0.0011,0.0005,1.9468,-0.0001
23,0.023,-0.0035,-0.0006,-0.0001,0.0027,1.5876,-0.0028
24,0.024,-0.0024,0.0001,0.001,-0.0008,0.4456,-0.0053
25,0.025,-0.0003,-0.0018,-0.0034,0.0035,-0.6094,0.0012
26,0.026,-0.006,-0.0059,0.0007,0.0006,-0.7436,-0.0172
27,0.027,-0.0118,-0.0006,0.0022,0.0011,-1.8506,-0.0195
28,0.028,-0.0124,-0.004,0.0018,-0,-2.5831,-0.0172
29,0.029,-0.0031,-0.0056,0.0021,0.002,-2.1521,-0.0192
30,0.03,0.0006,-0.0038,0.0011,0.0045,-2.0076,-0.021
31,0.031,-0.0004,-0.0042,-0.0013,0.0042,-1.8751,-0.0159
32,0.032,-0.0034,-0.0011,-0.0037,-0.0002,-0.9365,-0.0083
33,0.033,0.0011,-0.0049,-0.0012,0.0027,0.435,-0.0043
34,0.034,0.002,-0.0023,-0.0002,0.0022,0.6157,-0.0032
35,0.035,0.0026,-0.0045,-0.0012,-0.0038,1.435,-0.0023
36,0.036,0.0019,-0.0005,-0.0011,-0.0029,2.1722,0.0112
37,0.037,0.0049,-0.004,0,0.0008,2.2903,-0.0019
38,0.038,0.0009,-0.0028,0.0016,0.0015,1.8991,0.0231
39,0.039,0.0076,-0.0048,-0.0008,0.001,1.7691,-0.0314
40,0.04,0.003,-0.0005,-0.0032,0.0015,1.2417,-0.1477
41,0.041,-0.0012,-0.0022,-0.0007,0.005,0.0213,-0.2635
42,0.042,0.0025,0.0014,0.0009,-0.002,-0.475,-0.0338
43,0.043,0.0018,0.001,0.0019,-0.0009,-0.9213,0.1291
44,0.044,0.0023,-0.0001,-0.0012,-0.0001,-2.1386,0.0985
45,0.045,0.0028,0.0002,-0.0025,-0.0043,-2.615,0.0708
46,0.046,0.0012,-0.0022,-0.0044,0.0009,-2.1432,0.0458
47,0.047,0.0024,-0.0011,-0.0054,-0.0011,-1.9865,0.0676
48,0.048,-0.0015,-0.001,-0.003,0.0019,-1.596,0.0469
49,0.049,0,-0.0038,0.0011,0.0002,-0.5669,0.0648
50,0.05,-0.006,-0.0056,-0.0032,-0.0013,0.6675,0.0476
51,0.051,-0.0001,-0.0004,-0.0015,0.0009,0.8321,0.0321
52,0.052,0.0006,-0.0056,-0,-0.0003,1.8772,0.0456
53,0.053,0.0041,-0.0036,-0.0043,0.0015,2.5471,0.0328
54,0.054,0.0036,0.0007,-0.0048,0.0011,2.1589,0.0211
55,0.055,0.0019,-0.001,-0.0013,-0.002,2.0295,0.0312
56,0.056,0.0034,0.0015,-0.0044,0.0037,1.7063,0.0215
57,0.057,0.0012,0.0003,-0.0024,0.0012,1.0399,0.0128
58,0.058,-0.0035,0.0006,-0.0034,-0.0011,-0.2403,0.005
59,0.059,0.0035,0.0047,-0.0011,-0.0031,-0.7875,-0.0021
60,0.06,-0.0011,0.0018,-0.0021,-0.0001,-1.2802,-0.0084
61,0.061,-0.0002,-0.0029,-0.0008,0.0039,-2.3233,-0.014
62,0.062,0.0035,-0.0013,0.0025,-0.0028,-2.4459,-0.0087
63,0.063,0.0055,0.0004,-0.0026,-0.0037,-2.0576,-0.0132
64,0.064,-0.0014,0.0019,0.0009,-0.0062,-1.9295,-0.0087
65,0.065,0.005,-0.0012,-0.0033,-0.0055,-1.4025,-0.0046
66,0.066,0.0041,-0.0009,-0.0016,-0.0075,0.0066,-0.0079
67,0.067,-0.0011,0.0009,-0.0032,-0.007,0.6103,-0.0045
68,0.068,0.001,0.0033,0.0019,-0.0041,1.1545,-0.0015
69,0.069,-0.0021,0.0055,0.0012,-0.0016,2.3038,0.0068
70,0.07,-0.0025,0.0013,0.0069,-0.0005,2.4414,-0.0004
71,0.071,-0.001,0.0054,0.0031,0.0024,2.0174,-0.0068
72,0.072,-0.0013,0.0013,0.0011,0.0013,1.8791,0.0035
73,0.073,-0.0033,0.0018,0.0041,-0.0011,1.5271,-0.0019
74,0.074,-0.0058,0.0021,0.0069,0.0026,0.5926,-0.0067
75,0.075,-0.0018,0.0024,0.0084,0.0056,-0.5308,-0.008
76,0.076,-0.0003,0.0013,0.0072,0.0067,-0.6823,-0.0146
77,0.077,-0.0053,0.0044,0.0075,0.0124,-1.9076,-0.0107
78,0.078,-0.0032,0.0064,0.0116,0.0114,-2.3938,-0.0228
79,0.079,-0.0062,0.0053,0.0099,0.0029,-2.2311,-0.0141
80,0.08,0.0015,0.0007,0.0124,-0.0096,-2.08,-0.0153
81,0.081,0.0005,0.0064,0.0081,-0.018,-1.9413,-0.0136
82,0.082,-0.0003,0.0027,0.0076,-0.0133,-0.9127,-0.0045
83,0.083,0.0006,0.0046,0.0061,-0.0008,0.3246,-0.0032
84,0.084,-0.0016,0.0051,0.0049,0.0008,0.8229,0.0023
85,0.085,-0.005,0.0056,0.0069,0.0053,1.5714,-0.002
86,0.086,0.0007,0.004,0.0044,0.0012,2.5194,0.0025
87,0.087,-0.0014,-0.0011,-0.0008,0.0024,2.3832,-0.0072
88,0.088,0.0007,0.0009,0.0045,0.0101,2.0312,0.0082
89,0.089,0.0049,-0.0048,0.001,0.009,1.9152,0.0104
90,0.09,-0.0027,-0.0085,-0.0032,0.0081,1.2498,0.0087
91,0.091,-0.0016,-0.0064,-0.0048,0.0055,0.1382,0.0003
92,0.092,0.0011,-0.0047,-0.0042,0.0077,-0.6174,-0.0012
93,0.093,0.002,-0.003,-0.0011,-0.0016,-1.0271,-0.0189
94,0.094,0.0027,-0.0014,-0.0022,-0.0028,-2.1401,-0.0111
95,0.095,0.0006,-0.0002,-0.0072,-0.006,-2.5809,-0.0129
96,0.096,0.0049,-0.0041,-0.0106,0.0012,-2.1582,-0.0226
97,0.097,0.0077,-0.0066,-0.0036,-0.0015,-2.0207,-0.0165
98,0.098,-0.0001,-0.0043,-0.0027,-0.004,-1.6691,-0.0038
99,0.099,-0.0033,-0.0014,-0.0051,-0.0002,-0.5293,0.0041
100,0.1,-0.0002,-0.0056,-0.0072,-0.0022,0.5289,0.0167
101,0.101,0.0006,-0.0015,-0.0064,-0.0005,0.9401,0.0117
102,0.102,0.0015,-0.0062,-0.0021,0.007,1.8058,0.0163
103,0.103,-0.0022,-0.0004,-0.0061,0.004,2.588,0.0122
104,0.104,-0.0029,-0.0026,-0.0013,0.0031,2.0636,0.0084
105,0.105,-0.0012,-0.0019,-0.0017,0.0006,1.9583,-0.002
106,0.106,0.0017,0.0012,-0.0021,-0.0046,1.6918,0.0048
107,0.107,0.0012,0.0029,-0.0026,-0.0052,0.9865,0.0035
108,0.108,-0,0.0035,-0.0028,-0.0035,-0.2342,0.0023
109,0.109,0.002,0.0031,-0.0007,-0.0029,-0.7333,0.0074
110,0.11,-0.0037,0.0028,-0.0025,-0.0054,-1.4837,-0.0068
111,0.111,-0.0012,0.0039,-0.0028,-0.0075,-2.4343,-0.0131
112,0.112,0.001,0.0007,-0.0011,-0.0011,-2.3006,-0.0151
113,0.113,0.0003,0.0027,-0.0017,0.0016,-1.9506,-0.0169
114,0.114,-0.0014,0.0031,-0.005,0.0076,-2.0413,-0.0124
115,0.115,0.0014,0.0021,0.0001,0.0039,-1.3759,-0.003
116,0.116,-0.0021,-0.0009,0.0021,0.0032,-0.094,0.003
117,0.117,0.0021,0.0049,0.0052,0.0028,0.8199,0.0083
118,0.118,0.0032,-0.0007,-0,0.0004,1.118,0.0201
119,0.119,-0.0021,-0.0015,-0.0029,0.001,2.271,0.0083
120,0.12,-0,0.0023,-0.0003,0.0036,2.413,0.0155
121,0.121,-0.0006,0.003,0.0009,0.0058,1.9925,0.0083
122,0.122,-0.0046,0.0047,-0.0003,-0.0006,1.8571,-0.0008
123,0.123,-0.0021,0.0018,-0.0013,-0.0014,1.5073,-0.0043
124,0.124,-0.0009,0.0024,0.0011,0.0029,0.5737,-0.0056
125,0.125,0.0054,0.0002,0.0001,-0.0008,-0.5506,0.0005
126,0.126,-0.003,0.0041,0.0002,-0.0001,-0.7031,-0.0076
127,0.127,-0.0041,-0.0036,0,0.003,-1.6586,-0.0194
128,0.128,-0.0113,-0.0004,-0.0037,0.0036,-2.5226,-0.0151
129,0.129,-0.0067,-0.0013,0.0041,0.0031,-2.1743,-0.0166
130,0.13,-0.0025,-0.0022,0.0008,-0.002,-2.0608,-0.0332
131,0.131,-0.0032,-0.0046,-0.0002,-0.0012,-1.9558,-0.0179
132,0.132,-0.0012,-0.0009,-0.003,-0.0043,-1.0116,-0.0039
133,0.133,-0.0007,-0.0002,0.0012,-0.0002,0.3625,0.0088
134,0.134,0.0022,0.0004,-0.0058,0.0004,0.911,0.0067
135,0.135,0.0026,0.0021,0.0006,-0.0026,1.4061,0.0202
136,0.136,-0.0004,0.0016,0.0014,0.0003,2.4539,0.0106
137,0.137,0.0024,0.0028,-0.0024,-0.0039,2.3085,0.0052
138,0.138,0.0027,0.0016,-0.0045,-0.001,1.9254,0.0003
139,0.139,0.0017,-0.0009,-0.004,-0.0015,1.8018,0.0014
140,0.14,0.0007,-0.0006,-0.0024,-0.0037,1.2781,0.0023
141,0.141,0.0048,-0.0002,-0.0009,0.0011,0.2425,-0.0057
142,0.142,0.0043,-0.0028,0.0021,0.0016,-0.4467,-0.0217
143,0.143,0.0014,-0.0004,0.0016,0.0033,-1.0697,-0.0016
144,0.144,0.0019,-0.002,0.0041,-0.0003,-2.084,-0.0428
145,0.145,0.0015,-0.0007,-0.0005,-0.0025,-2.4878,-0.1306
146,0.146,0.0027,-0.0018,-0.0001,-0.0072,-2.1061,-0.3189
147,0.147,0.0052,-0.0025,-0.0019,-0.0055,-1.983,-0.0209
148,0.148,-0,-0.0001,0.0006,-0.0002,-1.6649,0.0974
149,0.149,0.0006,-0.0045,0.0017,-0.0009,-0.442,0.061
150,0.15,-0.0014,0.0019,0.0005,-0.0014,0.7209,0.0933
151,0.151,-0.0009,-0.0006,-0.0021,0.0038,0.8727,0.0631
152,0.152,0.0008,0.0046,0.003,-0.0011,1.8277,0.0897
153,0.153,0.0013,-0.0018,0.0037,-0.0042,2.4434,0.0648
154,0.154,0.0016,-0.0043,0.0029,-0.0047,2.0959,0.0867
