Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,0.002,-0.0089,-0.0213,0.0034,-0.2446,0.0018
1,0.001,-0.003,-0.0072,-0.0248,0.015,-0.5838,-0.0206
2,0.002,-0.0054,-0.0045,-0.0151,0.0162,-0.6341,-0.0267
3,0.003,-0.006,-0.0071,-0.0124,0.0036,-1.1368,-0.0578
4,0.004,-0.0063,-0.0023,-0.0206,0.0018,-1.1858,-0.0624
5,0.005,0.0016,-0.0005,-0.0135,-0.021,-0.9747,-0.0558
6,0.006,0.0008,0.0023,-0.0026,-0.037,-0.8981,-0.0593
7,0.007,0.0002,-0.0031,0.0273,-0.0279,-0.7235,-0.0449
8,0.008,-0.0021,0.0001,0.0483,-0.0088,-0.2802,-0.0239
9,0.009,-0.004,0.0004,0.0355,-0.0064,0.2474,0.0023
10,0.01,0.0011,0.0006,0.0167,0.0047,0.3207,0.0064
11,0.011,-0.0028,-0.0012,0.0062,0.0146,0.6389,0.0341
12,0.012,-0.0009,-0.0012,-0.0031,0.0162,0.9243,0.0382
13,0.013,-0.0042,0.0005,-0.028,0.0143,0.7622,0.0419
14,0.014,-0.0042,0.002,-0.0445,0.0185,0.7102,0.0336
15,0.015,-0.0011,0.0007,-0.0359,0.0169,0.5767,0.0204
16,0.016,-0.0019,-0.0007,-0.0226,0.0129,0.2205,0.0037
17,0.017,0,0.0031,-0.0009,0.0117,-0.3014,-0.0293
18,0.018,-0.0048,-0.0015,0.0071,0.0145,-0.3641,-0.0334
19,0.019,-0.001,-0.0013,-0.0073,0.0206,-0.6726,-0.0458
20,0.02,-0.0025,0.0008,-0.0152,0.0245,-1.0639,-0.0649
21,0.021,-0.0027,0.0008,-0.0093,0.0143,-0.9961,-0.0676
22,0.022,-0.003,0.0051,-0.012,0.0102,-0.8382,-0.0569
23,0.023,0.0014,0.003,-0.0219,-0.0037,-0.7813,-0.0532
24,0.024,-0.0013,-0.0003,-0.0309,-0.0203,-0.4934,-0.0388
25,0.025,0.0024,0.0018,-0.0269,-0.0267,0.0524,-0.0059
26,0.026,0.0004,0.0003,-0.0068,-0.0124,0.2864,0.0164
27,0.027,-0.0011,-0.0006,0.0591,-0.0085,0.4768,0.02
28,0.028,-0.003,0.0018,0.025,0.0008,0.9627,0.04
29,0.029,-0.0038,0.0018,0.0021,0.0024,1.0195,0.0509
30,0.03,0.0009,0.0017,-0.0105,-0.0052,0.8387,0.028
31,0.031,-0.002,0.0037,-0.0437,-0.0065,0.7795,0.0367
32,0.032,-0.0059,0.0002,-0.0572,-0.0153,0.5349,0.034
33,0.033,-0.0073,0.0046,-0.0457,-0.0184,0.1408,-0.0032
34,0.034,-0.0059,0.0036,-0.0641,-0.0131,-0.3314,-0.0083
35,0.035,-0.0011,0.0108,-0.0675,0.0008,-0.3913,-0.0806
36,0.036,-0.0005,0.0052,-0.0231,-0.0013,-0.9052,-0.2359
37,0.037,-0.0021,0.0056,0.0083,-0.0032,-1.105,-0.2125
38,0.038,0.0005,0.0044,0.048,0.0018,-0.9035,-0.0291
39,0.039,-0.0037,0.0062,0.0519,0.0031,-0.7207,-0.0045
40,0.04,-0.0031,-0.0019,0.0553,0.007,-0.6601,0.0179
41,0.041,-0.0046,0.005,0.0584,0.0006,-0.319,-0.0834
42,0.042,-0.0075,0.0055,0.0533,0.0037,0.2488,-0.175
43,0.043,-0.0086,-0.0007,-0.0018,0.0087,0.3249,-0.124
44,0.044,-0.0076,0.0074,-0.0254,0.0094,0.6715,0.105
