Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,-0.0031,-0.0042,-0.0047,0.0039,-0.0967,-0.0124
1,0.001,-0.0028,-0.0191,-0.0078,-0,0.2188,-0.0042
2,0.002,-0.006,-0.0205,-0.0114,-0.0056,0.5122,0.0141
3,0.003,0.0004,-0.0106,-0.0112,-0.0018,0.6172,0.0452
4,0.004,0.0012,-0.0017,-0.0133,-0.0037,0.9245,0.031
5,0.005,0.002,-0.0027,-0.0144,-0.0066,1.0367,0.0734
6,0.006,-0.0031,0.0087,-0.0121,-0.0046,0.8722,0.0793
7,0.007,0.0053,-0.0005,-0.0099,-0.004,0.8152,0.0719
8,0.008,0.002,-0.0137,-0.015,-0.0003,0.691,0.0651
9,0.009,0.0029,-0.0075,-0.0102,0.0009,0.3823,0.0493
10,0.01,0.002,0.0115,-0.0172,0.0022,0.0154,0.0349
11,0.011,0.0027,0.0096,-0.0088,-0.0013,-0.1367,-0.002
12,0.012,-0.001,-0.0011,-0.0012,0.0018,-0.3602,-0.0269
13,0.013,-0.0031,-0.0107,0.0016,-0.0037,-0.6403,-0.0232
14,0.014,-0.0113,-0.0267,-0.0031,-0.0042,-0.535,-0.0514
15,0.015,-0.0102,-0.0462,-0.0024,-0.0035,-0.4395,-0.041
16,0.016,-0.0132,-0.0427,0.0012,-0.0075,-0.4126,-0.0317
17,0.017,-0.0086,-0.0248,0.0045,-0.0079,-0.1736,-0.0469
18,0.018,-0.0044,-0.0177,0.0049,-0.0001,0.1147,-0.0336
19,0.019,-0.0007,0.0011,0.0075,0.001,0.2255,-0.0708
20,0.02,-0.0043,0.0088,0.0151,0.002,0.4675,-0.0657
21,0.021,0.0014,0.0157,0.0158,0.0029,0.8801,-0.013
22,0.022,0.0021,0.0261,0.0104,-0.0048,0.8086,0.0923
23,0.023,0.0013,0.0207,0.0129,-0.0037,0.7425,0.106
24,0.024,0.0008,0.0426,0.0102,-0.0028,0.6817,0.0906
25,0.025,0.0012,0.0871,0.0108,-0.0053,0.4526,0.0517
26,0.026,0.0027,0.0803,0.01,-0.0074,0.1666,-0.1205
27,0.027,0.003,0.0741,0.0167,-0.0122,-0.1633,-0.1934
28,0.028,0.0058,0.0686,0.012,-0.0126,-0.2111,-0.0369
29,0.029,0.0015,0.0347,0.0128,-0.0084,-0.569,0.1039
30,0.03,0.0032,-0.0223,0.0179,-0.0079,-0.7122,0.0475
31,0.031,0.0036,-0.0607,0.0184,-0.0048,-0.5805,0.0301
32,0.032,0.0048,-0.0954,0.02,-0.0009,-0.5397,0.0143
33,0.033,0.0008,-0.0625,0.0194,-0.0076,-0.431,0.0001
34,0.034,-0.0017,-0.0676,0.0218,-0.0012,-0.2021,0.0122
35,0.035,0.0034,-0.0826,0.0278,0.0047,0.2413,0.0461
36,0.036,0.0013,-0.0675,0.0166,0.0025,0.3009,0.0558
37,0.037,0.0018,-0.0885,0.009,0.0031,0.5845,0.0645
38,0.038,0.007,-0.0994,-0.0006,0.0073,0.84,0.0724
39,0.039,0.009,-0.0586,-0.0041,-0.0015,0.6882,0.0639
40,0.04,0.0048,-0.021,-0.0029,-0.0052,0.637,0.0703
41,0.041,0.0053,-0.0254,-0.0058,-0.002,0.5116,0.0631
42,0.042,0.0048,-0.0558,-0.0047,0.001,0.3263,0.0568
43,0.043,0.009,-0.0593,-0.0037,0.0036,-0.1021,0.0404
44,0.044,0.0049,-0.0264,-0.0013,0.0027,-0.2765,0.0063
45,0.045,0.0014,0.0131,-0.0046,0.0034,-0.4332,-0.0421
46,0.046,-0.0016,0.0393,-0.0048,-0.0002,-0.765,-0.0227
47,0.047,0.004,0.0436,-0.0006,0.0003,-0.7168,-0.0517
