Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,-0.0037,-0.008,0.0062,-0.0003,0.4857,-0.0003
1,0.001,0.0005,-0.0116,0.0073,0.0065,0.778,-0.0022
2,0.002,0.0009,0.0065,0.001,0.0091,0.7267,-0.0003
3,0.003,0.0004,0.0033,0.0019,0.0031,0.5844,-0.0019
4,0.004,0.0028,0.012,0.0048,0.0023,0.5429,0.0027
5,0.005,0.0088,-0.0016,0.0019,0.0029,0.1899,-0.0068
6,0.006,0.0045,-0.0086,0.0043,0.007,-0.331,-0.0005
7,0.007,0.0022,-0.0062,0.0078,-0.0007,-0.5326,-0.006
8,0.008,0.0028,-0.0001,0.0056,0.0023,-0.8404,-0.0049
9,0.009,0.0032,0.0128,0.0049,0.0049,-1.3479,-0.0056
10,0.01,0.0027,0.0109,0.0043,0.0006,-1.2623,-0.008
11,0.011,0.0011,0.0063,0.0026,0.0057,-1.0553,0.002
12,0.012,0.0061,0.0022,0.0028,0.0021,-1.0977,0.0007
13,0.013,0.0011,0.0108,0.0031,0.0015,-0.7147,0.002
14,0.014,0.0028,0.0096,0.0039,0.0019,-0.176,-0.0012
15,0.015,0.0032,0.0104,0.0015,0.0044,0.1836,-0.0041
16,0.016,0.0037,0.0166,0.0024,0.0055,0.3815,-0.0032
17,0.017,0.0014,0.0171,0.0036,0.0057,0.7912,0.0047
18,0.018,0.0002,0.0205,0.0024,0.0031,0.9509,0.0144
19,0.019,0.0005,0.0278,0.0029,0.0021,0.808,0.0086
20,0.02,-0.0012,0.0243,0.0005,0.0044,0.7653,0.0077
21,0.021,0.0018,0.01,0.0008,0.0013,0.5688,0.0046
22,0.022,0.0015,0.0037,-0.0034,0.0051,0.1041,0
23,0.023,0.0005,-0.0019,-0.0018,0.0035,-0.3368,0.006
24,0.024,0.0042,-0.017,0.0011,0.0038,-0.5031,-0.0055
25,0.025,-0.0019,-0.0189,-0.0025,-0.0027,-0.8622,-0.0004
26,0.026,-0.0044,-0.0243,-0.0036,-0.0035,-1.1858,-0.005
27,0.027,-0.0007,-0.0057,-0.0024,-0.0027,-1.0426,-0.0064
28,0.028,0.0028,-0.008,-0.0014,-0.0034,-0.9906,-0.0027
29,0.029,-0.0014,-0.0101,0.0002,-0.0014,-0.8706,0.0075
30,0.03,-0.0066,0.004,-0.0008,-0.0044,-0.4998,0.0004
31,0.031,-0.0016,0.0058,-0.0014,-0.0039,0.1309,-0.0008
32,0.032,0.0026,0.0241,-0.0021,-0.0034,0.2212,0.0023
33,0.033,0.0009,0.0214,0.0006,-0.0056,0.6101,0.0032
34,0.034,0.0005,0.0101,-0.0011,-0.0052,1.1009,0.0022
35,0.035,0.0008,0.0079,0.0013,-0.0033,1.0353,0.0046
36,0.036,-0.0012,0.0022,-0.0006,0.0019,0.8594,0.0007
37,0.037,0.0007,0.0004,0.0028,-0.0003,0.8046,0.0054
38,0.038,0.0011,-0.0042,-0.0023,0.0046,0.5635,-0.0005
39,0.039,0.0015,-0.0002,0.0041,0.0003,-0.0027,-0.0075
40,0.04,-0.0027,-0.0165,0.0066,0.0008,-0.3861,-0.005
41,0.041,0.0031,-0.0186,0.0028,0.0034,-0.4519,-0.0009
42,0.042,0.0024,-0.0164,0.0035,0.003,-1.0196,-0.011
43,0.043,-0.0011,-0.0144,0.0018,0.005,-1.0888,0.0013
44,0.044,0.0006,-0.0059,-0.0011,-0.0007,-1.0101,-0.0006
45,0.045,0.0012,0.0046,0.0015,-0.0032,-0.9378,-0.0023
46,0.046,0.0047,0.0085,0.0012,-0.001,-0.6405,-0.0038
47,0.047,0.0026,0.0119,0.0015,0.0011,-0.1606,-0.0028
48,0.048,-0.0013,0.0085,-0.0003,-0.0058,0.289,0.0002
49,0.049,-0.0028,0.0011,0.0029,-0.0049,0.348,-0.0011
50,0.05,0.0015,-0.0035,-0.0035,-0.0057,0.8212,-0.0021
51,0.051,-0.0002,-0.0078,-0.0007,0.0043,1.1368,0.0002
52,0.052,0.0034,-0.0072,-0.0049,0.003,0.9584,-0.0037
53,0.053,0.0004,-0.015,-0.0011,0.0067,0.9009,0.001
54,0.054,0.0017,-0.0102,0.0028,-0.0019,0.7837,0.0018
55,0.055,0.0046,-0.003,0.0034,0.0013,0.4437,-0.0053
56,0.056,0.0004,-0.0005,-0.0023,-0.0017,-0.1256,0.0066
57,0.057,-0.0013,-0.01,0.003,0.001,-0.3582,-0.0155
58,0.058,-0.0038,0.0011,-0.0006,-0.0032,-0.5679,-0.0069
59,0.059,-0.0026,0.0147,0.0011,0.0006,-1.1394,0.001
60,0.06,-0.0046,0.0163,-0.0017,0.0026,-1.058,-0.0064
61,0.061,-0.0027,0.0043,0.0018,0.0009,-0.9828,-0.0131
62,0.062,-0.003,0.0087,-0.0032,0.0026,-0.9134,-0.0193
63,0.063,0.0007,0.0045,-0.0025,-0.0021,-0.7342,-0.0175
64,0.064,-0.0054,-0.0068,-0.0055,-0.0015,-0.1502,0.0076
65,0.065,-0.0011,-0.0023,-0.0002,0.0026,0.2381,-0.0469
66,0.066,0.001,0.0072,-0.0009,-0.0021,0.5889,-0.1637
