Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,0.0033,0.0028,-0.0016,0.0015,0.2505,0.0222
1,0.001,-0.0001,0.0005,0.0001,0.0019,0.4012,0.0346
2,0.002,-0.0013,0.0044,0.0018,-0.0028,0.5362,0.0536
3,0.003,-0.0032,0.0028,0.0004,-0.001,0.8292,0.0704
4,0.004,-0.0056,-0.0014,0.0008,-0.0005,0.7771,0.066
5,0.005,-0.0066,0.0002,0.0028,-0.0009,0.6576,0.0561
6,0.006,-0.0041,0.0017,-0.0007,-0.0038,0.614,0.0522
7,0.007,-0.0059,0.0005,-0.0009,-0.0009,0.3968,0.0241
8,0.008,-0.0041,-0.0007,-0.0021,-0.0018,-0.0139,-0.0092
9,0.009,-0.0003,0.0028,0.0031,0.0015,-0.19,-0.0141
10,0.01,0.001,0.0049,-0.003,0.0004,-0.6886,-0.0327
11,0.011,-0.0015,0.0006,0.0006,0.0008,-0.7372,-0.0925
12,0.012,0.0007,0.0011,0.0012,-0.0034,-0.5897,-0.0665
13,0.013,0.0004,-0.0004,-0.0016,-0.0038,-0.5427,-0.0276
14,0.014,0.0014,0.0037,-0.0011,0.001,-0.4215,-0.0348
15,0.015,-0.0038,0.0008,-0.0052,0.0005,-0.0973,-0.0159
16,0.016,-0.003,-0.0017,-0.0023,0.0011,0.2917,0.0128
17,0.017,0.0005,-0.0006,-0.0027,0.0026,0.3396,0.0281
18,0.018,0,0.0006,-0.0015,0.0023,0.6677,0.0226
19,0.019,-0.0005,0.0024,-0.0018,-0.0015,0.7893,0.0788
20,0.02,0.001,-0,-0.0036,0.0011,0.5043,-0.0388
21,0.021,-0.002,0.003,-0.0087,0.0007,0.4611,-0.2892
22,0.022,-0.0031,-0.0021,-0.0049,0.0019,0.4866,-0.2515
23,0.023,-0.0056,-0.0056,-0.0028,0.0001,0.2726,0.043
24,0.024,-0.0024,-0.0039,-0.0058,0.004,-0.1357,0.1599
25,0.025,-0.0053,-0.0034,-0.0006,0.0015,-0.1945,-0.0208
26,0.026,-0.0011,-0.0049,-0.0054,-0.0016,-0.4566,-0.1838
27,0.027,-0.0039,-0.0052,-0.0059,-0.0079,-0.7878,-0.1532
28,0.028,-0.0024,-0.004,-0.0018,-0.0052,-0.6524,0.0357
29,0.029,-0.0054,0.001,-0.0053,-0.0162,-0.608,0.0594
30,0.03,-0.0118,-0.001,-0.0049,-0.0176,-0.4958,0.0807
31,0.031,-0.0144,0.0006,-0.0028,-0.0243,-0.3287,0.0597
32,0.032,-0.0032,0.0046,-0.0018,-0.0053,0.0589,0.0406
33,0.033,-0.0017,0.0061,-0.0008,-0.0026,0.3208,0.0901
34,0.034,-0.0004,-0,-0.0052,-0.0003,0.366,0.1042
35,0.035,-0.0016,0.0025,-0.0011,0.0019,0.7529,0.1169
36,0.036,-0.0027,0.0003,-0.0006,-0.0002,0.6942,0.0784
37,0.037,-0.0017,0.0023,0.0016,0.0016,0.6402,0.0889
38,0.038,0.0047,-0.0008,-0.0005,-0.0001,0.5908,0.0982
39,0.039,0.0071,-0.0013,0.0045,0.0014,0.3883,0.0877
40,0.04,0.0033,-0.0018,0.001,-0,0.0618,0.0611
41,0.041,0.0053,-0.0029,0.0103,0.0037,-0.243,-0.0096
42,0.042,0.0082,-0.0026,0.0007,0.0026,-0.281,-0.0004
43,0.043,0.0017,-0,0.0043,0.0098,-0.6729,0.0081
44,0.044,0.0075,-0.0004,0.0053,0.0069,-0.8249,-0.0463
45,0.045,0.0053,0.0013,0.0042,-0.0042,-0.675,-0.039
46,0.046,0.0032,0.0011,0.0068,-0.0058,-0.6254,-0.0324
47,0.047,0.0014,0.005,0.0059,-0.0044,-0.5012,-0.0727
48,0.048,0.0019,-0.0002,0.0037,0.0043,-0.2454,-0.0458
49,0.049,0.0023,0.0018,0.0029,0.0052,0.1818,-0.002
50,0.05,0.0011,0.0023,-0.0013,0.0124,0.2398,0.0272
51,0.051,0.0022,0.0028,0.0004,0.0114,0.5017,0.022
52,0.052,0.0046,0.0002,-0.0032,0.0071,0.7379,0.046
53,0.053,0.0042,0.0033,0.0018,0.0048,0.6901,0.0589
54,0.054,0.0011,0.0012,-0.0017,-0.0001,0.5674,0.0388
55,0.055,0.0036,0.0022,-0.0001,-0.0007,0.5275,0.0421
56,0.056,-0.0003,-0.0016,-0.0029,-0.0059,0.2951,0.0321
57,0.057,0.0022,-0.0001,-0.0055,-0.008,-0.0929,0.0113
58,0.058,0.0018,0.005,-0.0004,-0.011,-0.2506,-0.0297
59,0.059,0.0014,-0.0015,0.0002,-0.0069,-0.393,-0.0237
60,0.06,0.0056,-0.0023,-0.0028,0.0008,-0.6947,-0.0499
61,0.061,0.0003,-0.0016,0,0.011,-0.7302,-0.0638
62,0.062,-0.0004,-0.0009,0.0005,0.004,-0.6178,-0.0676
63,0.063,-0.0021,0.0033,0.0027,-0.0048,-0.5804,-0.0631
64,0.064,-0.0004,0.0028,-0.0002,-0.0016,-0.4276,-0.0517
65,0.065,-0.0019,0.0023,0.0023,0.0014,-0.0733,-0.0478
66,0.066,-0.0041,0.002,0.004,-0.0013,0.2631,-0.0084
67,0.067,-0.0013,0.0023,-0.0011,-0.0005,0.3065,0.0079
68,0.068,-0.0038,-0.0028,-0.0004,-0.0012,0.6607,0.0129
69,0.069,-0.0006,0.0021,0.0037,0.0037,0.8009,0.0526
70,0.07,-0.0009,-0.0009,0.0009,-0.0033,0.6661,0.0474
71,0.071,0.001,-0.0037,0.0044,0.0031,0.6222,0.0425
72,0.072,-0.0001,-0.0012,-0.0017,0.0039,0.5102,0.0379
73,0.073,0.0003,-0.0015,0.0025,0.0091,0.2125,0.0338
74,0.074,0.0016,0.0014,-0.0027,0.0013,-0.1453,0.0014
75,0.075,0.0005,-0.0012,0.0022,0.0023,-0.2888,-0.02
76,0.076,0.0011,-0.0015,-0.0008,0.0031,-0.5047,-0.0312
77,0.077,-0.0021,0.0029,-0.0025,0.0073,-0.7785,-0.0487
78,0.078,-0.0024,-0.0011,0.0001,0.0003,-0.7384,-0.0579
79,0.079,-0.0043,-0.0006,0.0032,0.0067,-0.6356,-0.0483
80,0.08,0.0014,0.0006,0.002,0.0041,-0.5421,-0.0556
81,0.081,0.0006,-0.0041,-0.0005,0.0063,-0.3492,-0.0425
82,0.082,0.0013,0.0001,-0.0044,0.0027,0.0219,-0.0263
83,0.083,-0.0021,-0.0004,-0.0028,0.0011,0.2862,0.0047
84,0.084,0.0021,-0.0029,0.0023,0.0017,0.4294,0.0182
85,0.085,-0.0007,-0.0025,0.0017,-0.006,0.732,0.0383
86,0.086,-0.0011,-0.0005,0.0034,-0.007,0.7682,0.0637
87,0.087,0.002,-0.0055,0.0005,-0.0016,0.5846,0.0542
88,0.088,-0.0008,-0.0048,0.0021,-0.0007,0.5482,0.0515
89,0.089,-0.0058,-0.0005,-0.0021,-0.0084,0.3961,0.0434
90,0.09,-0.0008,-0.001,-0.0026,-0.0011,0.0423,0.026
91,0.091,0.0009,-0.0015,-0.003,0.0017,-0.1984,-0.0033
92,0.092,-0.0007,0.0007,-0.0008,0.0009,-0.3288,-0.0232
93,0.093,0.0019,0.0004,0.0012,0.0032,-0.6041,-0.0196
94,0.094,-0.0011,0.0029,0.0023,-0.0016,-0.781,-0.0556
95,0.095,0.0009,-0.0003,-0.0016,-0.0032,-0.679,-0.0601
96,0.096,0.002,0,-0.0051,-0.0071,-0.5858,-0.0466
97,0.097,-0.0025,0.0011,-0.0028,-0.0035,-0.501,-0.0503
98,0.098,0.0006,0.0034,-0.0031,-0.0031,-0.2273,-0.0248
99,0.099,0.0034,0.0004,-0.0005,-0.0001,0.1703,-0.0083
100,0.1,-0.0001,-0.0021,0.0047,-0.0004,0.3287,0.0126
101,0.101,0.0021,-0.0031,-0.0022,-0.0042,0.5671,0.0262
102,0.102,0.0018,0.002,0.0005,-0.0006,0.7825,0.0531
103,0.103,-0,0.0013,-0.0003,-0.0002,0.7396,0.0636
104,0.104,0.0003,-0.0004,-0.0009,0.0038,0.6281,0.0534
105,0.105,0.002,0.0013,0.0055,0.0002,0.5263,0.0558
106,0.106,0.0013,-0.0044,0.003,0.0015,0.3151,0.0472
107,0.107,0.0012,0.0071,-0.0023,0.0027,-0.0922,0.0245
108,0.108,-0.0005,-0.0014,-0.0029,0.0017,-0.2667,-0.0087
109,0.109,-0.0025,0.0001,-0.0012,-0,-0.4241,-0.0133
110,0.11,-0.0008,0.0015,-0.004,0.001,-0.7575,-0.0413
111,0.111,-0.001,0.0021,0.0036,0.0034,-0.7407,-0.0535
112,0.112,0.0002,-0.0016,-0.0022,0.0076,-0.6066,-0.0642
113,0.113,0.0003,0.0016,0.0016,0.0034,-0.5636,-0.0477
114,0.114,0.0025,0.0026,0.0036,0.0017,-0.4523,-0.0448
115,0.115,-0.0012,0.0035,0.0041,0.0032,-0.0895,-0.0256
116,0.116,-0.0007,0.006,-0.0023,0.001,0.2473,0.0015
117,0.117,0.0015,-0.001,0.0036,-0.001,0.291,0.0267
118,0.118,0.0003,-0.0001,0.0058,-0.0035,0.6461,0.0296
119,0.119,0.0021,0.0007,0.0008,0.0018,0.7874,0.0563
120,0.12,-0.0011,-0.0015,-0.0009,0.004,0.6534,0.0523
121,0.121,-0.0008,-0.0008,-0.0085,0.0046,0.6103,0.0487
122,0.122,0.0002,0.0022,-0.0054,0.0004,0.4989,0.0212
123,0.123,0.0026,0.0016,-0.0081,0.0009,0.0706,-0.0044
124,0.124,-0.0005,-0.0019,-0.0039,0.0004,-0.3362,-0.054
125,0.125,-0.003,0.0031,-0.0017,0.0034,-0.2839,-0.0895
126,0.126,-0.0027,0.0038,-0.0053,-0.0013,-0.5229,-0.0313
127,0.127,-0.0077,0.0007,-0.0011,-0.003,-0.739,-0.0082
128,0.128,-0.0057,-0.001,0.0029,-0.0013,-0.697,-0.0297
129,0.129,-0.0026,-0.0025,0.0044,-0.0061,-0.5861,-0.0106
130,0.13,-0.0114,-0.0029,0.0021,-0.0155,-0.4849,-0.028
131,0.131,-0.0151,0.0035,0,-0.0224,-0.3334,-0.0228
132,0.132,-0.0118,-0.005,-0.0025,-0.0136,0.074,-0.0276
133,0.133,-0.0087,-0.0039,0.0027,-0.0011,0.2486,0.0383
134,0.134,-0.0023,-0.0029,0.0004,-0.0028,0.4063,-0.0658
135,0.135,-0.0015,-0.0021,0.0024,-0.0013,0.7401,-0.1903
136,0.136,0.0007,-0.003,0.0007,-0,0.7808,-0.1058
137,0.137,0.0042,-0.0023,0.0011,-0.0038,0.6587,0.0926
138,0.138,0.0036,-0.0016,-0.0004,-0.0048,0.5473,0.119
139,0.139,0.0031,-0.0047,0.0007,-0.0059,0.4458,0.1427
140,0.14,0.0005,-0.0006,0.0019,-0.0105,0.0563,0.0749
141,0.141,0.0074,0.0009,0.0015,-0.013,-0.2087,0.0541
142,0.142,0.0084,0.0031,-0.0009,-0.0061,-0.3528,-0.0016
143,0.143,0.0038,0.0019,0.0027,0.0023,-0.6568,0.0149
144,0.144,0.0029,-0.0007,-0.0042,-0.001,-0.7735,-0.0005
145,0.145,0.0006,-0.0045,-0.0073,-0,-0.6629,-0.0145
146,0.146,0.0084,0.0002,-0.0046,0.0026,-0.6271,-0.027
147,0.147,0.0053,-0.0029,-0.0071,0.0067,-0.4753,-0.0155
148,0.148,0.0044,-0.0024,0.0013,0.006,-0.1753,-0.0464
149,0.149,0.0052,-0.0018,-0.0043,0.0039,0.1827,0.0198
150,0.15,0.0029,-0.0007,-0.0034,0.0055,0.327,0.0284
151,0.151,-0.0007,-0.0046,-0.0061,0.0071,0.5442,0.0361
152,0.152,0.0076,0.0002,-0.0002,0.0117,0.7405,0.0572
153,0.153,0.0043,0.0018,0.0005,0.01,0.7021,0.0762
154,0.154,0.0012,0.0001,0.0011,0.0058,0.6007,0.0702
155,0.155,-0.0034,-0.0024,0.0028,0.0083,0.5085,0.054
156,0.156,0.0025,0.0026,-0.0001,0.0094,0.3165,0.0394
157,0.157,0.0018,0.0033,-0.0026,0.0106,-0.0544,0.0173
158,0.158,0.0038,0.0028,-0.0005,0.0079,-0.2136,-0.0188
159,0.159,0.0021,0.0011,0.0051,0.0047,-0.3589,-0.0141
160,0.16,0.0004,0.0005,0.0058,0.0094,-0.7529,-0.0361
161,0.161,-0.0044,-0.0037,0.0022,0.0024,-0.7008,-0.0722
162,0.162,-0.0013,-0.0008,0.0039,-0.004,-0.6525,-0.0578
163,0.163,-0.003,-0.0003,-0.0014,-0.0083,-0.608,-0.0533
164,0.164,-0.0026,0.0058,0.0007,-0.0062,-0.4085,-0.0413
165,0.165,-0.0037,0.0032,0.0023,-0.0013,-0.0823,-0.0303
166,0.166,-0.0058,0.001,0.004,-0.0044,0.2252,0.0063
167,0.167,-0.0007,0.003,0.0076,-0.0109,0.3457,0.021
168,0.168,0.0013,0.0088,0.0025,-0.005,0.6715,0.0168
169,0.169,0.0018,0.0035,0.0089,0.0035,0.8034,0.0449
170,0.17,0.0001,0.0042,0.0064,0.0045,0.6848,0.0559
171,0.171,-0.0024,0.0025,0.0071,0.0014,0.5763,0.0462
172,0.172,-0.0027,0.003,0.0078,-0.0013,0.4772,0.0375
173,0.173,-0.0039,0.0005,0.0073,-0.0005,0.2077,0.0239
174,0.174,-0.0058,0.0008,0.0032,0.0002,-0.1907,0.0067
175,0.175,-0.0005,0.0037,0.0017,0.0051,-0.2449,-0.018
176,0.176,-0.0027,0.0063,-0.0013,0.0034,-0.4859,-0.0277
177,0.177,-0.0007,0.001,0.0007,0.0017,-0.7922,-0.0546
178,0.178,-0.0001,0.0003,-0.005,0.0002,-0.6735,-0.0653
