Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,-0.0016,-0.0053,0.0012,0.0012,-0.0975,-0.0566
1,0.001,-0.0032,-0.0061,0.0002,0.006,-0.8629,-0.5314
2,0.002,-0.0023,-0.0019,-0.0035,0.0072,-1.1408,-0.7039
3,0.003,-0.0058,-0.0041,-0.0013,0.0056,-1.2021,-0.7415
4,0.004,0.0054,-0.002,-0.0001,0.0089,-1.2539,-0.7733
5,0.005,0.0065,-0.005,0.0017,0.0076,-1.1439,-0.7048
6,0.006,0.0075,-0.0045,-0.0035,0.0063,-1.3204,-0.9008
7,0.007,0.0108,-0.006,0.0034,0.0143,-2.2376,-1.4693
8,0.008,0.0094,-0.0102,0.0007,0.0108,-1.788,-1.0202
9,0.009,0.0081,-0.0013,-0.0036,0.0115,-0.8835,-0.4586
10,0.01,0.0122,-0.0076,0.0001,0.0103,-0.0648,-0.0905
11,0.011,0.0143,-0.002,0.0037,-0.0028,-0.1427,-0.0115
12,0.012,0.0146,-0.0072,0.0053,-0.0086,-0.0264,0.0603
13,0.013,0.0135,-0.0007,0,-0.0138,0.0801,0.0216
14,0.014,0.0114,-0.0136,0.0036,0.0029,0.0244,-0.0125
15,0.015,0.0116,-0.0415,0.003,0.0005,0.9524,0.5644
16,0.016,0.0077,-0.0215,0.0013,0.0103,1.0891,0.6499
17,0.017,0.0096,0.0039,-0.0013,0.0082,0.0875,0.0286
18,0.018,0.0037,0.0138,0.0009,0.0096,-0.576,-0.3829
19,0.019,0.0118,0.0226,-0.002,0.0108,-0.6772,-0.4451
20,0.02,0.0125,0.0145,-0.0077,0.0119,-0.7659,-0.4996
21,0.021,0.007,0.0072,-0.0051,0.0104,-0.8441,-0.5477
22,0.022,0.0059,0.0094,-0.0058,0.0157,-0.7271,-0.3592
23,0.023,0.0048,0.0034,-0.0051,0.006,-1.1265,-0.7121
24,0.024,0.0098,0.0127,-0.0021,0.012,-1.9463,-1.1254
25,0.025,0.0017,0.011,-0.0037,0.0086,-1.1277,-0.5868
26,0.026,0.0005,0.0034,-0.0012,0.0094,-0.1809,-0.0824
27,0.027,0.003,0.0048,-0.0034,0.01,0.2086,0.1193
28,0.028,0.0037,0.006,-0.0005,0.009,0.3348,0.1858
29,0.029,0.0028,-0.0018,0.0013,0.0081,0.4488,0.2458
30,0.03,0.0062,0.0013,0.003,0.0086,0.3659,0.2048
31,0.031,0.0043,0.0021,0.0012,0.0043,0.4602,0.3412
32,0.032,0.0024,0.0064,-0.0006,-0.0034,1.4677,0.9376
33,0.033,-0.0012,0.0027,-0.0023,-0.0129,1.0599,0.5153
34,0.034,0.0017,0.002,-0.0007,-0.0067,0.1945,-0.021
35,0.035,-0.0031,0.0003,0.0025,-0.0057,-0.3618,-0.2253
36,0.036,-0.0074,-0.0025,0.0021,-0.0087,-0.4536,-0.2821
37,0.037,0.0001,0.0022,0.0001,-0.0079,-0.5354,-0.3326
38,0.038,0.0011,0.0005,0.0004,-0.0037,-0.6087,-0.3779
39,0.039,-0.0017,-0.0036,0.0027,-0.0031,-0.3668,-0.2275
40,0.04,0.0008,0.0042,0.003,0.0033,-1.4055,-0.8725
41,0.041,-0.003,0.0032,0.0036,-0.0026,-1.54,-0.9559
42,0.042,0.0005,-0.004,0.0029,-0.0063,-0.5692,-0.3531
