Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,-0.0026,-0.0267,-0.0037,-0.0012,-0.0191,-0.0189
1,0.001,0.0022,-0.0187,-0.0063,0.0066,-0.0937,0.0055
2,0.002,0.0053,-0.0066,-0.0037,0.0034,0.0323,0.0277
3,0.003,0.0013,-0.0046,-0.0029,0.0064,-0.0169,0.0113
4,0.004,-0.0012,0.0052,-0.0064,0.0037,-0.0005,-0.0033
5,0.005,-0.0023,0.0067,-0.0021,-0.0057,-0.0132,-0.0162
6,0.006,-0.0086,0.0081,-0.0015,-0.0068,-0.0243,-0.0552
7,0.007,-0.0112,0.0123,-0.001,-0.0035,-0.1029,-0.0401
8,0.008,-0.0069,0.0133,-0.0051,-0.0086,0.0128,-0.0262
9,0.009,-0.0046,0.0118,-0.0102,-0.0131,-0.0316,-0.034
10,0.01,0.0004,0.0146,-0.0094,-0.0154,-0.0164,-0.0597
11,0.011,0.0034,0.0152,-0.0036,-0.0146,-0.1279,-0.0655
12,0.012,0.0051,0.014,-0.0072,-0.0068,0.0109,-0.0396
13,0.013,0.0035,0.0112,-0.0091,0.0005,-0.0063,-0.0441
14,0.014,0.0014,0.0115,-0.0032,-0.0021,0.0115,-0.048
15,0.015,0.0052,0.0161,-0.0053,0.0021,-0.0025,-0.0397
16,0.016,0.0047,0.0127,-0.0032,0.0058,0.0124,-0.0424
17,0.017,-0.0004,0.0129,-0.0047,-0.0005,-0.0742,-0.0639
18,0.018,0.0003,0.0111,-0.0006,-0.003,-0.0383,-0.0218
19,0.019,0.0007,0.012,-0,-0.0023,0.0149,-0.0247
20,0.02,0.0036,0.0088,0.0042,-0.0002,0.0064,-0.0272
21,0.021,0.001,0.0067,0.0071,0.0055,-0.0011,-0.038
22,0.022,-0.0002,0.0097,0.0024,-0.0028,-0.0077,-0.0319
23,0.023,0.0009,0.0039,-0.0044,0.0004,0.0004,-0.0476
24,0.024,-0.0042,0.0059,-0.0035,0.0015,-0.0049,-0.0356
25,0.025,-0.0007,0.0008,-0.0009,-0.0012,0.0018,-0.0248
26,0.026,-0.0003,0.0049,-0.0016,-0.002,-0.013,-0.0308
27,0.027,-0.002,0.003,-0.0035,-0.0026,-0.0167,-0.036
28,0.028,-0.0006,0.0034,-0.0018,0.001,-0.0113,-0.0406
29,0.029,-0.0037,0.0036,0.0011,-0.002,-0.0142,-0.0286
30,0.03,-0.0058,0.0015,0.0036,0.0056,-0.0167,-0.0249
31,0.031,-0.0033,-0.0037,0.0015,0.0066,-0.0125,-0.0248
32,0.032,-0.0038,0.0026,0.0079,0.0129,-0.0088,-0.0186
33,0.033,-0.0082,0.0017,0.0087,0.0052,-0.0052,-0.0184
34,0.034,-0.0019,-0.0006,0.0044,0.0062,-0.0068,-0.0132
35,0.035,-0.0062,-0.0027,0.0022,0.0016,-0.0126,-0.0128
36,0.036,-0.0085,0.0003,-0.0027,-0.0078,-0.0098,-0.0186
37,0.037,-0.0051,0.0008,0.0056,-0.0015,-0.0035,-0.0128
38,0.038,-0.0047,0.0002,-0.0021,-0.0024,-0.0046,-0.0141
39,0.039,-0.0053,-0.002,0.0031,-0.0014,-0.0085,-0.0166
40,0.04,-0.0039,-0.0016,0.0039,0.0051,-0.0065,-0.0161
41,0.041,-0.0063,0.0002,0.003,0.0059,-0.0122,-0.0156
42,0.042,-0.0061,-0.0008,0.0067,0.0037,-0.0126,-0.007
43,0.043,-0.0037,0.0029,0.0018,0.0017,-0.011,-0.0032
44,0.044,-0.0015,-0.0031,0.0023,0.0047,-0.0078,-0.0163
45,0.045,0,0.0011,0.0028,-0.004,-0.0048,-0.0135
46,0.046,0.0017,-0.0025,0.0064,-0.0101,-0.0037,-0.0035
47,0.047,-0.0014,-0.0017,0.0022,-0.0068,-0.0012,-0.0079
48,0.048,-0.0026,-0.0033,-0.0007,-0.0037,0.0022,0.0003
49,0.049,-0.0073,0.0008,-0.0012,-0.0028,0.003,-0.0062
50,0.05,-0.0005,-0.0048,0,0.0031,-0.0014,-0.0094
51,0.051,0.0001,0.0005,-0.0055,-0.0006,-0.0054,-0.0013
52,0.052,0.0041,-0.003,-0.0033,0.0001,0.0035,0.0042
53,0.053,0.0002,-0.0024,0.0003,0.0007,-0.0024,0.0147
54,0.054,0.0021,-0.004,0.0085,-0.001,-0.0031,0.0053
55,0.055,0.0002,-0.0074,0.0007,0.0026,-0.004,0.0017
56,0.056,0.0017,-0.003,-0.0003,0.0023,0.0046,0.005
57,0.057,-0,-0.0058,-0.0048,0.0027,-0.0077,0.0061
58,0.058,0.002,0.0011,-0.009,-0.0008,-0.0058,0.0053
59,0.059,0.0038,0.0003,-0.0159,0.0061,0.002,-0.0074
60,0.06,0.0078,-0.0005,-0.0074,0.0051,-0.0074,-0.0016
61,0.061,0.0024,0.0002,-0.0151,0.0025,-0.0035,0.0005
