Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,-0.0003,0.002,-0.0014,-0.0025,0.0017,0.0055
1,0.001,-0.002,-0.0008,-0.001,-0.0017,0.0026,0.0022
2,0.002,-0.0059,0.0017,-0.0006,-0.0053,0.0054,0.0051
3,0.003,-0.0002,-0.0053,-0.0011,-0.0018,-0.0032,-0.0089
4,0.004,-0.0001,-0.0097,-0,-0.0017,0.0017,-0.0114
5,0.005,-0.0008,-0.0088,-0.007,0.004,-0.0039,-0.0014
6,0.006,-0.0028,-0.0011,0.0002,0.0061,0.0053,0.0003
7,0.007,-0.001,-0.0002,0.001,0.008,-0.0036,-0.0149
8,0.008,-0.0005,0.0061,0.0017,0.0022,0.0065,0.0034
9,0.009,-0.001,0.0085,0.0053,0.0043,0.0023,0.0008
10,0.01,-0.0013,0.0062,0.01,0.0008,0.0033,-0.0104
11,0.011,-0.0001,0.0054,0.0167,0.0038,0.0041,0.0036
12,0.012,-0.0004,0.0095,0.0173,-0.005,0.0091,-0.0059
13,0.013,0.0013,0.0029,0.0163,-0.0013,0.0004,0.0024
14,0.014,0.0009,-0.0014,0.0047,-0.0045,0.0058,-0.0146
15,0.015,0.0051,-0.0128,0.0029,0.0007,-0.01,-0.0392
16,0.016,-0.0043,-0.0078,0.0013,-0.0002,-0.0079,0.01
17,0.017,-0.003,-0.0063,0.0052,-0.0028,-0.002,-0.0114
18,0.018,0.0007,-0.0104,0.0063,0.0024,0.0034,0.0076
19,0.019,0.0017,-0.0217,0.0052,0.003,-0.0186,-0.0452
20,0.02,-0.0035,-0.0201,0.0061,0.0035,-0.0038,0.0043
21,0.021,-0.0026,0.0006,0.0052,0.0039,-0.0447,-0.0923
22,0.022,-0.0051,0.0092,0.0026,-0.0039,-0.1319,-0.2986
23,0.023,-0.0058,0.017,0.0018,-0.0049,-0.1683,-0.2078
24,0.024,-0.0064,0.0191,0.0038,-0.0122,0.0041,0.0356
25,0.025,-0.0034,0.0078,0.0007,-0.0166,0.0771,0.1327
26,0.026,-0.0029,0.0057,0.0002,-0.0072,0.0542,0.1019
27,0.027,-0.0106,0.0074,0.0037,-0.001,0.0335,0.074
28,0.028,-0.0115,0.0023,-0.0006,0.0022,0.0514,0.0489
29,0.029,-0.0105,0.0037,-0.0023,-0.0009,0.0343,-0.0184
30,0.03,-0.0077,-0.0004,0.0024,-0.0001,0.0491,-0.2002
31,0.031,-0.0018,-0.0016,0.0019,-0.001,0.0348,-0.1745
32,0.032,0.0003,-0.0049,-0.0021,0.0027,0.0221,0.0267
33,0.033,-0.0017,-0.0121,-0.0036,0.0033,0.0104,0.1069
34,0.034,0.0013,-0.0057,-0.0033,0.0015,0.0205,0.1302
35,0.035,0.0029,-0.0032,-0.0052,0.0043,0.0109,0.1069
36,0.036,0.0034,0.0051,-0.001,-0.0035,0.0022,0.0858
37,0.037,0.0055,0.0174,0.0054,-0.0113,0.0099,0.0667
38,0.038,0.0026,0.0155,-0.0005,-0.0103,-0.0114,0.0161
39,0.039,0.0035,0.0048,0.0002,-0.0076,0.0207,0.0614
40,0.04,0.0045,0.0007,-0.0004,0.0018,0.0149,0.047
41,0.041,0.0014,-0.0006,-0.002,0.0006,0.0095,0.0342
42,0.042,0.0038,0.0004,0.0009,0.0037,0.0048,0.0453
