Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,-0.0011,-0.0034,0.0015,-0.0031,0.0608,0.054
1,0.001,-0.0014,-0.0112,0.0045,-0.0037,0.0422,0.0278
2,0.002,0.0004,-0.0189,-0.0001,0.0027,0.0255,0.0044
3,0.003,-0.0028,-0.0052,0.0024,-0.0016,0.0407,-0.0166
4,0.004,-0.0067,-0.007,0.003,0.0035,-0.0006,0.0451
5,0.005,-0.0051,-0.002,0.0036,0.0055,0.0371,0.0276
6,0.006,-0.0021,-0.0005,0.0018,0.007,0.0257,0.012
7,0.007,0.0026,0.0064,0.0046,0.0052,0.0155,-0.002
8,0.008,0.0009,0.0001,0.001,0.0026,0.0063,-0.0145
9,0.009,-0.0008,-0.001,0.0006,-0.0044,-0.002,-0.0007
10,0.01,0.0049,0.002,0.0035,-0.0074,0.0061,-0.0565
11,0.011,-0.0021,-0.0007,0.0031,-0.0102,-0.0007,-0.0239
12,0.012,-0.0012,0.0001,0.0062,-0.011,-0.0067,-0.013
13,0.013,-0.0021,0.0037,0.0014,-0.0058,-0.0006,-0.0202
14,0.014,-0.0073,0.0017,0.003,-0.0065,-0.016,-0.0419
15,0.015,-0.0093,0.0073,-0.0022,-0.0107,-0.0108,-0.0474
16,0.016,-0.001,0.0066,0.0041,-0.0055,-0.0321,-0.0136
17,0.017,-0.002,0.0114,-0.0037,0.0009,0.0043,-0.0065
18,0.018,0.001,0.0056,-0.0027,0,-0,-0.0104
19,0.019,0.0001,0.0048,0.0019,0.0037,-0.004,-0.0233
20,0.02,0.0009,0.0012,0.0027,0.0071,-0.0153,-0.0175
21,0.021,0.0031,0.0042,-0.0011,0.0001,-0.0112,-0.0123
22,0.022,0.005,0.0025,-0.0004,0.0046,-0.001,-0.0075
23,0.023,0.0033,0.003,0.0013,0.007,-0.0034,-0.0159
24,0.024,0.0016,0.0052,0.0007,0.0106,-0.0003,-0.0175
25,0.025,0.0031,-0.0013,0.0002,0.0057,-0.0121,-0.0243
26,0.026,0.0019,0.0033,0.0024,0.0073,-0.0138,-0.0253
