Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,-0.0048,0.0028,0.0058,-0.0015,-0.0041,-0.0024
1,0.001,-0.0013,-0.0002,-0.0019,-0.0062,-0.0051,-0.0104
2,0.002,-0.0046,0.0056,-0.0028,-0.002,-0.001,-0.0115
3,0.003,0.0067,0.0014,-0.0036,-0.0037,0.0031,-0.0125
4,0.004,0.0138,0.0022,-0.006,-0.0001,0.0025,-0.0158
5,0.005,-0.0016,0.0029,-0.0065,-0.0052,0.0009,-0.0098
6,0.006,-0.0118,0.0013,-0.0028,-0.0045,-0.0061,-0.0084
7,0.007,-0.021,0.0053,-0.001,-0.0061,-0.0031,-0.0183
8,0.008,-0.0226,0.0049,-0.0014,0.0003,-0.0023,-0.011
9,0.009,-0.021,0.0027,0.0034,0.0028,0.0054,0.0007
10,0.01,-0.0195,0.0008,0.0064,0.0065,-0.0019,-0.0005
11,0.011,-0.0059,-0.0017,-0.0011,0.0016,-0.0046,0.0012
12,0.012,0.0031,0.003,-0.002,-0.0015,-0.0071,0.0004
13,0.013,0.0244,-0.0027,-0.001,0.0002,0.0043,-0.0003
14,0.014,0.0443,-0.0032,0.0016,-0.0013,0.016,-0.0072
15,0.015,0.0568,0.0004,-0.002,0.0047,0.0144,-0.0114
16,0.016,0.0581,-0.0025,-0.0039,-0.003,0.0129,-0.0135
17,0.017,0.0505,-0.0064,-0.0079,-0.002,0.009,-0.0216
18,0.018,0.0476,-0.0068,-0.0141,0.0007,0.0099,-0.0202
19,0.019,0.0376,-0.0016,-0.0079,-0.0019,0.0046,-0.0125
20,0.02,0.0119,-0.0064,0.0006,0.0096,-0.0001,0.0018
21,0.021,0.015,-0.0046,0.0109,0.0078,0.004,0.0081
22,0.022,0.0243,-0.0039,0.004,0.0002,0.0018,-0.0009
23,0.023,0.0033,-0.0033,-0.0022,0.0016,-0.0018,-0.0057
24,0.024,-0.0105,-0.0101,-0.0011,0.0027,-0.0002,-0.0009
25,0.025,-0.0129,-0.0027,-0.0103,0.0037,-0.0007,-0.0046
26,0.026,-0.0283,0.0001,-0.0014,0.0006,-0.0085,-0.0032
27,0.027,-0.0261,0.0027,0.0089,0.0052,-0.0095,0.0048
28,0.028,-0.0204,0.0049,0.0102,-0.0043,-0.0085,0.0061
29,0.029,-0.022,0.0056,0.0238,-0.0031,-0.0021,0.0071
30,0.03,-0.0113,-0.0012,0.0108,0.0001,-0.0029,0.0048
31,0.031,-0.0073,0.0015,0.0057,-0.003,-0.0008,0.0028
32,0.032,0.0039,0.0007,0.0012,0.0016,-0.0028,0.0094
33,0.033,0.0022,0.0015,-0.0001,0.0007,0.0003,0.0154
34,0.034,0.0117,0.0035,-0.0062,-0.0045,-0.0002,0.0086
35,0.035,0.0278,0.004,-0.0029,-0.0025,0.0075,0.0079
36,0.036,0.0428,-0.0012,-0.0058,-0.0008,0.0107,0.0039
37,0.037,0.0323,-0.0046,-0.0011,-0.0003,0.0179,0.0047
38,0.038,0.0411,0.0011,-0.0002,-0.0018,0.0187,0.0041
39,0.039,0.0256,-0.0025,0.0021,0.0003,0.0229,-0.0026
40,0.04,0.0071,-0.0045,-0.0014,-0.0017,0.0159,-0.0165
41,0.041,-0.0151,-0.0075,-0.0107,0.0008,0.0018,-0.0183
42,0.042,-0.0236,-0.0046,-0.0229,-0.0031,-0.0002,-0.031
43,0.043,-0.0261,-0.0041,-0.0176,0.0005,-0.002,-0.0156
44,0.044,-0.033,-0.0029,-0.0099,0.0035,-0.007,-0.0134
45,0.045,-0.0438,0.001,-0.0138,-0.0004,0.0006,-0.0151
46,0.046,-0.0373,0.0057,-0.0074,-0.0019,-0.0008,-0.0065
47,0.047,-0.0277,0.0062,-0.0017,-0.0008,-0.0019,-0.0048
48,0.048,-0.021,0.0049,-0.0015,0.0006,-0.0056,0.0008
49,0.049,-0.0223,0.0032,-0.0004,0.0017,-0.0088,0.005
50,0.05,-0.0205,0.0067,0.0098,0.0007,-0.0077,0.0013
51,0.051,-0.0134,0.0006,0.0111,0.0024,-0.0122,0.0091
52,0.052,0.0056,-0.0037,0.0098,-0.0007,-0.0096,0.006
53,0.053,0.0137,-0.0015,0.0107,-0.0042,-0.0073,0.0087
54,0.054,0.0209,0.0005,-0.003,-0.0073,-0.0092,0.0061
55,0.055,0.0231,0.0073,-0.0011,-0.0034,-0.0108,-0.0008
56,0.056,0.0169,0.0081,-0.0162,-0.0018,-0.016,-0.0072
57,0.057,0.0077,-0.0015,-0.018,-0.0015,-0.0138,-0.0114
58,0.058,0.0128,-0.0128,-0.0086,0.0005,-0.0154,-0.0076
59,0.059,0.0234,-0.0143,-0.0035,0.0015,-0.0136,-0.004
60,0.06,0.0302,-0.013,0.004,0.0032,-0.0078,-0.0035
61,0.061,0.0264,-0.0067,0.008,-0.0012,-0.0055,0.0029
62,0.062,0.0273,-0.0123,0.0042,0.0017,0.0038,0.0071
63,0.063,0.0179,-0.0114,0.0031,0.0022,0.0101,0.0122
64,0.064,0.0016,-0.005,0.0124,0.0018,0.0178,0.0157
65,0.065,-0.0093,-0.0059,0.0061,0.0065,0.0272,0.0114
66,0.066,-0.0232,-0.0066,0.0028,-0.0018,0.0184,0.0096
67,0.067,-0.0359,-0.0046,-0.0003,0.0014,0.0174,0.0038
68,0.068,-0.0273,-0.0005,0.0081,-0.0058,0.0225,-0.0014
69,0.069,-0.0103,0.0035,0.007,-0.0012,0.0122,0.0049
70,0.07,-0.0038,0.0039,-0.0025,-0.0021,-0.0003,0.0024
