Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,0.0112,-0.0006,-0.0022,0.008,0.0096,-0.0028
1,0.001,0.0072,0.0036,0.0039,0.0034,0.0059,-0.002
2,0.002,0.0061,0.002,-0.0017,-0.0008,0.0068,0.0042
3,0.003,0.0093,-0.0015,0.0034,0.0003,0.0016,0.0082
4,0.004,0.0104,-0.0045,0.0078,0.0034,0.0061,0.0058
5,0.005,0.0078,-0.0041,0.0101,-0.0039,-0.0016,0.0076
6,0.006,0.0053,-0.0022,0.0016,-0.0031,-0.0006,0.0004
7,0.007,-0.0059,-0.0011,0.007,-0.004,-0.0032,0.0011
8,0.008,-0.0107,0.0039,0.0078,-0.0123,-0.0073,0.012
9,0.009,-0.0119,0.0087,0.0103,-0.0046,0.0011,0.0131
10,0.01,-0.0129,0.003,0.0093,0.0048,0.0002,0.0142
11,0.011,-0.0138,0.0051,0.0069,0.0108,-0.005,0.0076
12,0.012,-0.0144,0.0015,0.0061,0.0138,-0.0004,0.0129
13,0.013,-0.0089,0.002,0.0076,0.0126,-0.0045,0.0074
14,0.014,-0.0041,-0.002,0.0058,0.0098,-0.0023,0.0098
15,0.015,-0.0098,0.0057,0.0042,0.0104,-0.0015,0.0104
16,0.016,-0.0073,0.0025,0.0044,-0.0011,-0.0032,0.0108
17,0.017,-0.0091,0.0055,0.0022,-0.0062,-0.0014,0.0057
18,0.018,-0.0146,0.001,0.0025,-0.0108,-0.0049,0.0039
19,0.019,-0.0194,0.0034,-0.0021,-0.0121,-0.0018,0.0032
20,0.02,-0.0226,0.0056,0.0009,-0.0158,-0.0014,0.0066
21,0.021,-0.0139,0.002,0.0003,0.0046,0.0015,-0.0015
22,0.022,-0.0094,-0.0001,-0.0003,0.0034,0.0025,-0.0027
23,0.023,-0.0052,0.0093,0.0002,-0.0038,0.0009,-0.0016
24,0.024,0.0027,-0.0033,-0.0041,0.0101,0.0012,-0.0007
25,0.025,0.0131,0.0017,-0.0024,0.02,0.0019,-0.0031
26,0.026,0.02,0.0002,-0.0009,0.0142,0.0036,-0.0002
27,0.027,0.0112,-0.0012,0.0059,0.0089,0.0029,0.0054
28,0.028,0.0081,-0.0025,0.0028,-0.0018,-0.0002,0.0045
29,0.029,0.0092,0.0007,-0.0018,-0.0006,0.0067,0.0007
30,0.03,0.0047,-0.0004,-0.001,0.0005,0.0077,0.0013
31,0.031,0.0057,0.004,-0.0047,0.0015,0.0085,0.0007
32,0.032,0.0095,-0.0003,-0.0027,0.0045,0.0042,0.0011
33,0.033,0.0075,-0.0011,-0.0032,0.0017,-0.0026,0.0026
34,0.034,0.0106,-0.0117,-0.0027,-0.0009,-0.0017,-0.0005
35,0.035,0.0031,-0.0285,-0.0012,-0.0062,-0.0059,-0.0009
36,0.036,0.0084,-0.0262,-0.0001,-0.0041,-0.0095,-0.0066
37,0.037,-0.0017,-0.016,0.0011,0.0052,-0.0045,-0.0057
38,0.038,-0.0029,-0.0252,-0.0032,0.0092,-0.004,-0.0051
39,0.039,-0.0065,-0.0302,-0.0027,-0.0022,-0.0044,-0.007
40,0.04,0.0039,-0.0225,-0.0041,-0.0067,-0.0009,-0.0053
41,0.041,0.0027,-0.0129,0.0009,-0.0027,0.0003,0.0035
42,0.042,0.0039,-0.0042,0.0058,0.0061,-0.0044,0.0071
43,0.043,0.0029,-0.0011,0.004,0.0092,-0.0085,0.006
44,0.044,0.0082,0.004,-0.0036,0.008,-0.0021,0.0008
45,0.045,0.0018,0.0123,-0.0066,-0.0023,-0.0062,-0.0019
46,0.046,-0.0075,0.011,-0.0092,-0.0064,-0.004,-0.0044
47,0.047,-0.0111,0.016,-0.005,-0.0126,-0.0033,-0.0037
48,0.048,-0.0078,0.0131,-0.0012,-0.0048,-0.0027,-0.0016
49,0.049,-0.0149,0.0051,-0.0032,-0.0038,-0.0032,0.0041
50,0.05,-0.0156,0.0079,-0.0015,0.0064,0.0015,-0.0043
51,0.051,-0.0197,0.0104,0.0002,0.005,0.001,-0.0075
52,0.052,-0.0173,0.0144,-0.0034,0.0013,0.0039,-0.0022
53,0.053,-0.0165,0.0135,0.0036,-0.0019,-0.0008,0.0099
54,0.054,-0.0147,0.0153,0.0107,-0.0155,0.0008,0.0014
55,0.055,-0.0141,0.0134,0.0152,-0.0099,0.0025,0.0059
56,0.056,-0.0082,0.0091,0.0109,-0.0082,0.004,0.0099
57,0.057,-0.0089,0.0064,-0.0006,-0.0036,0.0028,0.0061
58,0.058,-0.0039,0.0066,-0.0023,-0.0049,-0.0001,0.007
59,0.059,0.003,0.0076,-0.0068,-0.0037,-0.0051,0.004
60,0.06,0.0093,0.0056,-0.0137,-0.0093,-0.0002,0.0066
61,0.061,-0.0002,0.0002,-0.0023,-0.0082,0.0015,-0.0011
62,0.062,0.0086,-0.0113,0.0083,-0.0055,0.0055,-0.0041
63,0.063,0.0162,-0.0231,0.0068,0.0004,0.0049,0.0023
64,0.064,0.0171,-0.0185,0.0006,0.0056,0.0027,-0.0054
65,0.065,0.0125,-0.0116,0.0037,0.0161,-0.0029,-0.0064
66,0.066,0.0116,-0.0079,0.0027,0.0235,0.004,-0.0128
67,0.067,0.0093,0.0023,-0.0038,0.0137,0.0031,-0.0169
68,0.068,0.0112,0.0062,-0.0063,0.0074,0.004,-0.0162
69,0.069,0.0094,0.0049,-0.0069,0.0083,-0.0013,-0.0112
70,0.07,0.011,0.0058,-0.0034,-0.0012,-0.0033,-0.0081
71,0.071,0.0052,0.0087,0.0008,-0.015,-0.0016,0.0007
72,0.072,0.0029,0.0022,0.0049,-0.0167,-0.0011,0.0068
73,0.073,0.0035,0.0099,-0.0019,-0.0015,-0.0016,-0.0009
74,0.074,-0.0007,0.0046,-0.0011,0.0126,0.0035,-0.002
75,0.075,-0.0095,0.0036,-0.0002,0.0181,-0.0001,0.0026
76,0.076,-0.0083,0.0044,0.0035,0.0129,0.0016,0.0051
77,0.077,-0.0114,0.0065,0.0055,0.0083,-0.0072,0.0029
78,0.078,-0.0124,0.0029,0.0071,-0.0042,-0.0034,0.0106
79,0.079,-0.0132,0.0034,0.0066,-0.0126,-0.0002,0.0033
80,0.08,-0.0156,0.0028,0.0091,-0.0141,-0.0033,0.0006
81,0.081,-0.0119,0.0013,0.004,-0.0044,0.0013,-0.0019
82,0.082,-0.0098,-0.0037,0.002,0.0043,0.0055,-0.0012
83,0.083,-0.0056,0.0012,0.0025,0.0032,0.0061,-0.0006
84,0.084,-0.004,0.0081,-0.0039,-0.002,0.0012,-0.0048
85,0.085,-0.0055,0.0036,-0.0013,0.0007,-0.0018,-0.0031
86,0.086,-0.0058,0.0095,-0.0035,-0.0052,-0.0013,0.0016
87,0.087,-0.002,0.0073,-0.007,-0,0.0012,-0.0053
88,0.088,0.0057,-0.0004,-0.0112,-0.0106,0.0081,-0.0045
89,0.089,0.0066,-0.0033,-0.007,-0.0151,0.005,0.0033
90,0.09,0.0117,-0.004,0.0007,-0.0054,0.0042,0.0063
91,0.091,0.0107,-0.0031,-0.0003,0.0059,-0,0.0035
92,0.092,0.0115,-0.0066,-0.0013,0.0134,-0.0037,0.001
93,0.093,0.0121,-0.0015,-0.0021,0.0174,-0.0056,0.0062
94,0.094,0.0072,0.0029,0.009,0.0111,-0.0014,0.014
95,0.095,0.0055,-0.0022,0.0075,0.0033,-0.0008,0.0045
96,0.096,0.0083,0,-0.0021,-0.002,0.0007,-0.0068
97,0.097,0.0058,0.0007,-0.0033,-0.0083,0.0011,0.0039
98,0.098,0.0007,-0.002,-0.0022,-0.0041,-0.0045,0.0108
99,0.099,0.0014,0.0017,-0.0032,-0.0034,-0.0037,0.0119
100,0.1,-0.0016,-0.0004,0.0014,-0.0013,-0.0017,0.0063
101,0.101,0.0036,-0.0031,-0.0028,0.0018,0.0001,0.0115
102,0.102,0.0056,-0.0005,0.0024,-0.0046,-0.0028,0.0141
103,0.103,-0.0013,-0.0035,0.0073,-0.0054,-0.0002,0.0148
104,0.104,-0.0058,-0.0054,0.0056,-0.0046,-0.0032,0.0048
105,0.105,-0.0016,-0.0002,-0.0008,-0.0039,-0.0028,0.0008
106,0.106,-0.0009,0.0005,0.007,-0.0008,0.003,-0.0004
107,0.107,-0.0044,0.0023,0.0039,-0.0083,0.0005,-0.0081
108,0.108,-0.006,0.0007,0.0012,0.0055,-0.0032,-0.0195
109,0.109,-0.0124,-0.0018,-0.003,0.0074,0.0018,-0.0149
110,0.11,-0.0098,0.0005,-0.0023,0.0259,0.0035,-0.0189
111,0.111,-0.0045,-0.0006,-0.0003,0.0235,0.0018,-0.01
112,0.112,-0.0024,0.002,0.0028,0.0032,0.0066,0.0025
113,0.113,-0.0066,0.0003,0.0033,-0.0049,0.0023,0.0109
114,0.114,-0.0014,0.0054,0.0038,0.0024,0.0029,0.0003
115,0.115,0.0007,0.0089,0.005,-0.0041,0.0014,0.0016
116,0.116,0.0089,0.0059,-0.0014,-0.002,0.0026,-0.0046
117,0.117,0.0166,0.0007,-0.006,-0.0075,0.0006,-0.0056
118,0.118,0.0154,-0.0028,-0.0085,-0.0024,0.0003,-0.0045
119,0.119,0.0145,-0.0033,-0.0062,0.0022,-0.0007,-0.0053
120,0.12,0.0169,0.002,-0.0069,-0.0102,-0.0017,-0.0044
121,0.121,0.0131,-0.0057,-0.0011,-0.0085,-0.0003,-0.0066
122,0.122,0.0056,-0.0026,-0.0007,-0.0092,0.003,-0.0072
123,0.123,0.002,-0.0016,-0.0059,-0.0016,-0.0003,-0.0091
124,0.124,-0.0038,0.003,-0.0094,-0.0002,0.0027,-0.0107
125,0.125,-0.0045,0.0004,-0.0089,0.001,-0.0011,-0.009
126,0.126,-0.008,-0.0033,-0.0048,0.0001,-0.0006,-0.0032
127,0.127,-0.0074,0.0031,-0.0023,0.0073,-0.0003,-0.0024
128,0.128,-0.0103,-0.0029,-0.0073,0.0137,0.0026,-0.0004
129,0.129,-0.0055,0.0008,-0.0066,0.0145,0.0029,0.0091
130,0.13,-0.0025,-0.0027,-0.0023,0.003,0.0046,0.005
131,0.131,0.0004,-0.011,0.0005,0.0014,-0.0005,0.0162
132,0.132,-0.0022,-0.028,0.0052,-0.0032,-0.0011,0.0146
133,0.133,-0.0025,-0.0303,0.0134,-0.0045,-0.0069,0.0105
134,0.134,0.0014,-0.0191,0.0102,-0.0032,-0.0016,0.0068
135,0.135,0.0081,-0.009,0.0071,-0.0042,-0.0036,0.0012
136,0.136,0.0035,-0.0072,0.0025,-0.0031,-0.0041,0.0022
137,0.137,-0.0007,-0.0022,0.0016,-0.0039,-0.0069,-0.0005
