Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,0.0006,0.0006,-0.0334,0.0124,-0.001,-0.0096
1,0.001,0.0034,0.0008,-0.0299,0.0121,0.0013,-0.0229
2,0.002,-0.0001,-0.0018,-0.0137,0.0104,-0.0022,0.0288
3,0.003,-0.0044,0.0013,-0.0053,0.0074,-0.0005,0.0637
4,0.004,-0.0061,-0.0035,0.0025,0.001,-0.0033,0.0566
5,0.005,-0.0077,0.0022,0.0093,0.0007,0.0015,0.0503
6,0.006,-0.0089,-0.0016,0.0111,0.0056,-0.0079,0.0234
7,0.007,-0.0077,-0.001,0.0006,0.0068,-0.0147,-0.0396
8,0.008,-0.0074,-0.0006,-0.0017,0.0151,-0.0108,-0.0824
9,0.009,-0.0022,-0.0024,-0.0138,0.0209,0.0018,-0.1052
10,0.01,0.0048,-0.002,-0.0156,0.0316,0.0002,-0.0553
11,0.011,0.002,-0.0032,-0.0035,0.0252,0.0048,-0.0103
12,0.012,0.0028,-0.0029,0.0012,0.0194,-0.002,0.0068
13,0.013,0.0066,-0.0005,0.0053,0.0051,0.0043,0.0118
14,0.014,0.0072,-0.0058,0.0089,-0.0004,0.0012,0.0258
15,0.015,0.0114,-0.0036,0.0146,-0.0016,0.0065,0.021
16,0.016,0.0096,-0.0017,0.0131,-0.0027,-0.0018,-0.0231
17,0.017,0.0071,-0,0.0096,-0.0005,-0.0007,-0.0406
18,0.018,0.0002,0.0051,0.0027,0.0152,-0.0015,-0.0036
19,0.019,0.0012,0.003,0.015,0.0096,0.0032,0.0297
20,0.02,-0.0033,0.0024,0.0274,0.0045,-0.0026,0.0336
21,0.021,-0.0024,0.0052,0.0217,0.0033,0.0028,0.0368
22,0.022,-0.0061,0.0015,0.0135,0.0022,0.0022,0.0327
23,0.023,-0.0054,0.0018,0.0142,-0.007,0.0018,0.0289
24,0.024,-0.0036,0.0029,0.0049,-0.0102,0.0003,0.0196
25,0.025,-0.0041,0.0031,0.0012,-0.0153,-0.0001,0.011
26,0.026,-0.0046,0.0062,-0.0064,-0.0118,0.003,0.0034
27,0.027,-0.0096,0.0058,-0.0077,-0.0122,-0.0032,0.0141
28,0.028,-0.0145,0.0067,0.0048,-0.0144,-0.0133,0.0442
29,0.029,-0.0187,0.007,0.0321,-0.0103,-0.017,0.0569
30,0.03,-0.0203,0.0039,0.0434,-0.008,-0.0156,0.0446
31,0.031,-0.0168,0.0042,0.0536,-0.0171,-0.0097,0.0189
32,0.032,-0.0171,0.0024,0.0431,-0.0208,-0.0147,0.0023
33,0.033,-0.0106,-0.0006,0.0278,-0.0217,-0.008,0.0109
34,0.034,-0.0021,0.0051,0.0192,-0.0183,0,0.0134
35,0.035,-0.0011,0.0042,-0.0034,-0.0171,0.0054,-0.004
36,0.036,0.0105,0.0048,-0.0244,-0.0253,0.0196,-0.0287
37,0.037,0.0335,0.0027,-0.0436,-0.0284,0.0297,-0.045
38,0.038,0.0368,-0.0003,-0.0459,-0.0252,0.0242,-0.0777
39,0.039,0.0339,0.0013,-0.0525,-0.026,0.0225,-0.073
40,0.04,0.0202,0.007,-0.0423,-0.0252,0.0149,-0.0528
41,0.041,0.0226,-0.003,-0.0293,-0.0215,0.019,-0.0491
42,0.042,0.0161,-0.0016,-0.0242,-0.0236,0.0129,-0.0391
43,0.043,0.0019,-0.0053,-0.0166,-0.0295,0.0005,-0.0181
44,0.044,0.0076,-0.0021,0.0014,-0.0289,-0.0145,0.001
45,0.045,0.0026,0.0009,0.0085,-0.0326,-0.0082,0.0082
46,0.046,-0.0019,0.0036,0.0018,-0.0322,-0.0135,0.0148
47,0.047,-0.0059,-0.0006,0.0118,-0.026,-0.015,0.0168
48,0.048,-0.0046,0,0.0061,-0.0237,-0.0071,0.0149
49,0.049,-0.0101,-0.0006,0.0144,-0.0171,-0.0029,0.0233
50,0.05,-0.0047,-0.0023,0.0219,-0.0034,0.006,0.0217
51,0.051,0.0057,-0.0018,0.023,0.0062,0.0094,0.0176
52,0.052,0.0072,0.0007,0.0192,0.0039,0.0125,0.0138
53,0.053,0.001,0.0037,0.0135,0.005,0.0117,0.0014
54,0.054,0.0021,0.004,0.0083,-0,0.004,0.0032
55,0.055,0.0075,0.0029,0.0091,-0.0019,0.0011,0.0079
56,0.056,0.0011,0.0005,0.0099,-0.0087,-0.0052,0.0039
57,0.057,-0.0116,-0.0005,0.0121,-0.0148,-0.0144,0.0028
58,0.058,-0.0096,0.0008,0.0015,-0.0016,-0.0179,-0.0049
59,0.059,0.0057,-0.0009,-0.0091,0.0071,-0.0074,0.0087
60,0.06,0.0038,-0.0041,0.0035,0.0014,0.0024,0.0106
61,0.061,-0.0092,-0.0105,0.0019,0.0084,-0.0037,0.0055
62,0.062,0.0129,-0.0021,0.0095,0.0064,-0.0091,0.0101
63,0.063,0.0101,-0.0098,0.0136,0.007,-0.0059,0.0198
64,0.064,0.0075,-0.0026,0.01,0.0053,-0.0122,0.0235
65,0.065,-0.0103,-0.0033,0.009,0.0107,-0.0223,0.0285
66,0.066,-0.0225,-0.0041,0.0169,0.007,-0.0128,0.0295
67,0.067,-0.0244,-0.0033,0.0284,0.0166,-0.0115,0.0389
68,0.068,-0.0343,-0.004,0.0269,0.02,-0.0105,0.0501
69,0.069,-0.0285,-0.002,0.0255,0.0256,0.001,0.0637
70,0.07,-0.0165,-0.0037,0.0292,0.0259,0.0086,0.0581
71,0.071,-0.0149,0.0051,0.026,0.0366,0.0098,0.0596
72,0.072,-0.0108,0.0038,0.0166,0.0283,0.0159,0.0396
73,0.073,0.008,0.007,0.0028,0.0236,0.0168,-0.0013
74,0.074,0.0105,0.0017,-0.0101,0.0117,0.0052,-0.0185
75,0.075,-0.0067,-0.003,-0.0184,0.0097,-0.0178,-0.0131
76,0.076,-0.0045,-0.0124,-0.0228,0.0078,-0.021,-0.0467
