Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,-0.0019,-0.0024,0.003,0.0019,0.0022,0.0033
1,0.001,0.0057,0.0017,0.0006,-0.0005,0.0027,-0.0015
2,0.002,0.0002,0.0002,-0.0044,-0.0056,0.0051,-0.0108
3,0.003,-0.0063,-0.0001,0.0005,-0.0036,0.0021,-0.0066
4,0.004,-0.0123,0.0003,0.0021,-0.0031,0.0024,-0.0052
5,0.005,-0.0207,0.0061,-0.0007,-0.0036,-0.0019,-0.0061
6,0.006,-0.0217,0.0002,0.004,-0.0031,0.001,-0.005
7,0.007,-0.0081,0.004,-0.0003,-0.0043,-0.0037,-0.004
8,0.008,0.0195,0.0005,-0.0019,-0.0081,-0.0007,-0.0064
9,0.009,0.0468,0.0036,-0.0044,-0.0056,0.0022,-0.01
10,0.01,0.057,-0.0051,-0.0056,-0.0006,0.0007,-0.0049
11,0.011,0.0727,-0.0062,0.0009,-0.0055,-0.0024,0.002
12,0.012,0.0807,-0.0071,0.0035,-0.0013,0.0005,0.0012
13,0.013,0.0609,-0.008,-0.0024,0.0062,-0.0052,0.0021
14,0.014,0.0333,-0.0033,-0.003,0.0051,-0.0009,0.0028
15,0.015,0.0005,0.001,-0.0023,0.0077,-0.0061,0.0049
16,0.016,-0.0214,-0.0011,-0.004,0.0017,-0.0025,0.0091
17,0.017,-0.033,0.0025,-0.0035,0.0069,-0.0008,0.0039
18,0.018,-0.0293,0.0008,-0.007,0.0061,0.002,0.0019
19,0.019,-0.0323,-0.0032,-0.0099,0.0065,0.0015,-0.0075
20,0.02,-0.0234,-0.0016,-0.006,0.0035,0.0057,-0.0115
21,0.021,-0.0314,-0.0065,-0.0002,0.005,0.0132,-0.0026
22,0.022,-0.0141,-0.0057,-0.0039,0.0007,0.0141,-0.0081
23,0.023,-0.0031,0.0001,-0.0059,0.0035,0.0148,-0.0132
24,0.024,-0.0011,0.0008,-0.0054,0.004,0.0105,-0.0029
25,0.025,0.008,0.0002,-0.0037,0.0017,0.002,0.0041
26,0.026,0.0095,-0.0014,0.0041,0.002,-0.0036,0.0078
27,0.027,0.0109,0.0004,0.0031,-0.0006,-0.0026,0.0022
28,0.028,0.0067,-0.0053,0.004,-0.0023,-0.0034,0.0052
29,0.029,-0.0021,-0,0.0049,0.0014,-0.0009,0.0061
30,0.03,-0.0077,-0.0092,0.004,0.0026,-0.0002,-0.0017
31,0.031,-0.0067,-0.0003,0.0018,0.0022,-0.0009,-0.0069
