Frame,Time,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6
0,0,0.0065,-0.0003,0.0002,-0.0011,-0.0033,-0.0024
1,0.001,0.0156,-0.0022,0.0006,-0.0008,-0.0021,0.002
2,0.002,0.0204,-0.0018,0.004,-0.0019,-0.001,0.0043
3,0.003,0.0187,-0.0015,0.0009,-0.0044,0.0042,0.0078
4,0.004,0.0172,0.001,0.0047,-0.002,-0.0003,0.0096
5,0.005,0.0134,0.0013,0.007,-0.0023,-0.013,0.0187
6,0.006,0.0104,-0.0006,0.0111,-0.0001,-0.0172,0.0418
7,0.007,0.0093,0.0031,0.013,-0.0043,-0.0188,0.0452
8,0.008,0.0103,-0,0.0192,-0.006,-0.0169,0.0483
9,0.009,0.0057,-0.0047,0.0163,0.0005,-0.0182,0.0508
10,0.01,-0.0002,-0.0017,0.0118,0.0063,-0.0166,0.0388
11,0.011,0.0035,-0.0046,0.0123,0.0026,-0.0102,0.0337
12,0.012,0.0041,-0.001,0.0114,0.0032,0.0047,0.0263
13,0.013,0.0057,-0.0022,0.007,-0.005,0.0066,0.0071
14,0.014,0.0109,0.0016,0.0017,-0.006,0.0306,-0.0121
15,0.015,0.0156,0.0041,-0.0004,-0.0069,0.04,-0.0343
16,0.016,0.016,0.0028,-0.0062,-0.0024,0.0484,-0.0489
17,0.017,0.0107,0.0031,-0.0085,-0.0049,0.056,-0.0566
18,0.018,0.0113,0.0088,-0.0105,0.0004,0.0384,-0.0635
19,0.019,0.0043,-0.0041,-0.0162,0.0039,0.0179,-0.0609
20,0.02,0.0016,0.0015,-0.0154,0.0055,0.0042,-0.0625
21,0.021,-0.0061,-0.007,-0.0161,0.005,-0.0031,-0.0344
22,0.022,-0.005,-0.0084,-0.0103,0.0054,-0.0052,-0.0144
23,0.023,-0.0076,-0.0044,-0.0081,0.0065,-0.0113,0.0035
24,0.024,-0.0203,-0.0007,-0.0017,0.0093,-0.0167,0.0131
25,0.025,-0.0256,-0.0017,0.0007,0.0082,-0.025,0.0157
26,0.026,-0.0304,-0.0047,-0.0016,0.0057,-0.0263,0.0073
27,0.027,-0.0347,-0.0039,0.0004,0.0006,-0.0302,0.0048
28,0.028,-0.0303,-0.0047,0.0008,-0.0042,-0.0311,0.0024
29,0.029,-0.0238,-0.001,0.0023,-0,-0.0277,0.0123
30,0.03,-0.0203,-0.003,-0.0013,-0.0029,-0.0181,-0.0008
31,0.031,-0.0087,-0,-0.0064,-0.0004,-0.0168,0.0108
32,0.032,-0.007,-0.0005,-0,0.0018,-0.0089,0.012
33,0.033,0.0056,-0.0031,0.0041,-0.0021,0.0068,0.0158
34,0.034,0.0241,0.0038,0.0077,-0.0016,0.0269,0.0167
35,0.035,0.0264,0.0048,0.0056,-0.0013,0.0294,0.0153
36,0.036,0.0374,0.0112,0.0038,-0.0033,0.022,0.014
37,0.037,0.0231,0.0052,0.0089,-0.0043,0.0064,0.0052
38,0.038,0.0175,0.0074,-0.0018,-0.0004,-0.0119,-0.0053
39,0.039,0.009,0.0024,-0.0034,-0.0029,-0.0095,0.0042
